variable,wind_speed,wind_speed,pressure,temperature,roughness_length
height,10,100,0,2,0
time,,,,,
2015-02-23 13:00:00+00:00,5.128429,7.916379,99081.336,275.55984,0.71542716
2015-02-23 14:00:00+00:00,4.811653,7.6061263,99069.195,275.35352,0.7154249
2015-02-23 15:00:00+00:00,4.218975,6.8316875,99060.25,275.21506,0.71541107
2015-02-23 16:00:00+00:00,3.9422865,6.324774,99058.12,275.09598,0.7153973
2015-02-23 17:00:00+00:00,3.6707976,6.4856358,99087.516,274.97827,0.7153904
2015-02-23 18:00:00+00:00,3.5649548,6.517386,99120.01,275.08838,0.7153904
2015-02-23 19:00:00+00:00,3.3609936,6.2465568,99162.62,275.27597,0.7153858
2015-02-23 20:00:00+00:00,3.1522021,5.998115,99199.26,275.31546,0.71539265
2015-02-23 21:00:00+00:00,3.0804791,6.119241,99229.086,275.09668,0.715395
2015-02-23 22:00:00+00:00,3.1383345,6.3806,99240.8,275.16452,0.7153973
2015-02-23 23:00:00+00:00,3.3566453,7.0339227,99271.91,274.62796,0.71538347
2015-02-24 00:00:00+00:00,3.2256682,6.9111238,99276.164,274.20288,0.7153812
2015-02-24 01:00:00+00:00,3.1963704,6.926105,99301.305,273.86087,0.71538347
2015-02-24 02:00:00+00:00,3.3250942,7.1355457,99321.12,273.52094,0.71538347
2015-02-24 03:00:00+00:00,3.4761603,7.38325,99358.4,273.71686,0.7153858
2015-02-24 04:00:00+00:00,3.5339477,7.517954,99437.54,273.9294,0.7153858
2015-02-24 05:00:00+00:00,3.4687304,7.4945245,99494.32,273.83456,0.7153858
2015-02-24 06:00:00+00:00,3.4410694,7.465576,99555.89,274.26312,0.7153858
2015-02-24 07:00:00+00:00,3.620751,7.39301,99626.94,274.60513,0.71538806
2015-02-24 08:00:00+00:00,3.6965039,6.864124,99693.3,276.0306,0.71532595
2015-02-24 09:00:00+00:00,3.7922947,5.9504676,99752.414,277.9463,0.71513504
2015-02-24 10:00:00+00:00,5.0263863,7.093697,99835.82,279.10385,0.71482223
2015-02-24 11:00:00+00:00,5.031353,7.2725163,99921.78,279.7595,0.7144795
2015-02-24 12:00:00+00:00,5.167059,7.4763,99935.63,280.09805,0.7142403
2015-02-24 13:00:00+00:00,5.076255,7.490819,99995.71,280.56537,0.7141207
2015-02-24 14:00:00+00:00,4.915558,7.412413,100053.016,280.67682,0.71405166
2015-02-24 15:00:00+00:00,4.5229206,7.1789985,100121.3,280.31198,0.71401256
2015-02-24 16:00:00+00:00,3.4707813,6.449933,100195.86,279.73248,0.7139804
2015-02-24 17:00:00+00:00,2.8475823,6.2371197,100254.125,278.5334,0.7139689
2015-02-24 18:00:00+00:00,3.126149,6.9762535,100319.1,277.38757,0.7139712
2015-02-24 19:00:00+00:00,3.413799,7.5662637,100401.66,276.8171,0.7139758
2015-02-24 20:00:00+00:00,3.3942487,7.4557695,100481.98,276.62463,0.71397346
2015-02-24 21:00:00+00:00,3.2078667,7.1515236,100524.266,275.97107,0.7139689
2015-02-24 22:00:00+00:00,3.141373,7.0894995,100603.41,275.52798,0.7139758
2015-02-24 23:00:00+00:00,2.91,6.7393894,100637.07,274.9866,0.71400106
2015-02-25 00:00:00+00:00,2.636119,6.293585,100688.305,274.69028,0.71404016
2015-02-25 01:00:00+00:00,2.5556605,6.0525203,100725.586,274.16687,0.714077
2015-02-25 02:00:00+00:00,2.6783702,6.2187524,100799.73,273.712,0.7141161
2015-02-25 03:00:00+00:00,2.2750869,5.538618,100816.445,273.24954,0.7141644
2015-02-25 04:00:00+00:00,2.2125185,5.2073865,100849.68,272.97263,0.7141851
2015-02-25 05:00:00+00:00,2.308651,5.444734,100880.47,272.67145,0.7141989
2015-02-25 06:00:00+00:00,2.3135092,5.6732326,100938.414,272.56967,0.7142265
2015-02-25 07:00:00+00:00,2.409002,5.264923,101000.945,273.01276,0.7142518
2015-02-25 08:00:00+00:00,2.2512586,4.3655276,101037.266,274.63074,0.7142403
2015-02-25 09:00:00+00:00,2.2274647,3.2230768,101062.3,276.25287,0.714192
2015-02-25 10:00:00+00:00,2.3919668,3.2468724,101093.72,278.0363,0.7141253
2015-02-25 11:00:00+00:00,3.0388396,4.034993,101114.17,279.39948,0.71405166
2015-02-25 12:00:00+00:00,2.5583978,3.4107616,101125.25,280.1292,0.7141644
2015-02-25 13:00:00+00:00,2.2375982,2.9847388,101124.08,280.47537,0.7140609
2015-02-25 14:00:00+00:00,2.3478756,3.1197608,101144.96,280.73914,0.71398497
2015-02-25 15:00:00+00:00,1.9761453,2.784828,101153.586,280.84784,0.71387917
2015-02-25 16:00:00+00:00,1.7365826,2.8215115,101193.95,280.78552,0.7141138
2015-02-25 17:00:00+00:00,1.9657347,2.5305862,101246.26,279.57535,0.7141253
2015-02-25 18:00:00+00:00,2.0124133,2.2769864,101294.516,276.61218,0.7141276
2015-02-25 19:00:00+00:00,1.9369428,2.3182328,101355.55,274.75467,0.7141276
2015-02-25 20:00:00+00:00,1.9217077,2.4019835,101403.375,273.2177,0.7141299
2015-02-25 21:00:00+00:00,1.956498,2.6106834,101435.016,272.36545,0.7141368
2015-02-25 22:00:00+00:00,2.0472324,3.3774786,101488.695,271.7105,0.7141529
2015-02-25 23:00:00+00:00,2.02139,3.6815505,101504.14,271.41556,0.714169
2015-02-26 00:00:00+00:00,2.0463083,3.932283,101515.65,271.09088,0.7141851
2015-02-26 01:00:00+00:00,1.9254314,3.6673198,101543.234,270.88525,0.7141966
2015-02-26 02:00:00+00:00,1.8894728,3.6029634,101565.5,270.38123,0.7141989
2015-02-26 03:00:00+00:00,1.97003,3.696598,101557.41,270.18945,0.7141989
2015-02-26 04:00:00+00:00,2.160153,4.254287,101575.086,270.10638,0.7141966
2015-02-26 05:00:00+00:00,2.2515168,4.804256,101582.65,270.09183,0.7141966
2015-02-26 06:00:00+00:00,2.1678464,5.06422,101576.15,270.09668,0.7142012
2015-02-26 07:00:00+00:00,2.078962,4.8656616,101620.57,271.0175,0.7142173
2015-02-26 08:00:00+00:00,1.9451627,4.215381,101645.6,273.53894,0.7142242
2015-02-26 09:00:00+00:00,1.9138966,3.1864073,101616.945,276.3747,0.7141828
2015-02-26 10:00:00+00:00,2.116815,2.9594014,101607.47,278.8477,0.7141207
2015-02-26 11:00:00+00:00,2.759652,3.7850943,101539.62,280.60413,0.71405166
2015-02-26 12:00:00+00:00,3.20676,4.4002786,101481.35,281.45294,0.7140034
2015-02-26 13:00:00+00:00,3.2335958,4.492869,101408.49,281.84824,0.71397346
2015-02-26 14:00:00+00:00,2.9706883,4.3463783,101317.2,282.02686,0.7139551
2015-02-26 15:00:00+00:00,2.3454492,4.7099624,101248.6,281.41763,0.71395046
2015-02-26 16:00:00+00:00,2.5572495,5.9998107,101211.64,280.40683,0.7139528
2015-02-26 17:00:00+00:00,3.0919695,7.267548,101190.87,278.30075,0.7139758
2015-02-26 18:00:00+00:00,3.3288844,7.712995,101166.05,276.61285,0.7140034
2015-02-26 19:00:00+00:00,3.4495258,7.8677015,101107.67,275.74124,0.714031
2015-02-26 20:00:00+00:00,3.5419388,8.008907,101055.055,275.348,0.7140563
2015-02-26 21:00:00+00:00,3.49801,7.9552765,100992.21,275.0323,0.7140839
2015-02-26 22:00:00+00:00,3.7177384,8.153004,100937.88,274.59888,0.7140954
2015-02-26 23:00:00+00:00,3.2946444,7.4718723,100861.51,274.09558,0.7141207
2015-02-27 00:00:00+00:00,3.145771,7.099022,100833.38,273.6871,0.7141598
2015-02-27 01:00:00+00:00,2.9989257,6.855758,100756.586,273.18237,0.7142081
2015-02-27 02:00:00+00:00,2.808227,6.4965777,100698.1,272.6382,0.714261
2015-02-27 03:00:00+00:00,2.8282027,6.5006876,100636.85,272.12173,0.7143185
2015-02-27 04:00:00+00:00,2.8568385,6.5233,100592.97,271.86905,0.7143737
2015-02-27 05:00:00+00:00,2.8174658,6.472552,100563.25,271.7382,0.714422
2015-02-27 06:00:00+00:00,2.7469764,6.369859,100568.15,271.65164,0.714468
2015-02-27 07:00:00+00:00,2.8454654,6.0353785,100576.78,272.38483,0.71447724
2015-02-27 08:00:00+00:00,2.728693,5.2603884,100578.695,274.6231,0.71441513
2015-02-27 09:00:00+00:00,2.4522722,3.70488,100572.195,277.01025,0.7142886
2015-02-27 10:00:00+00:00,2.2427351,3.121631,100573.05,279.1828,0.7141598
2015-02-27 11:00:00+00:00,2.0938292,2.8251584,100575.61,280.61798,0.7140563
2015-02-27 12:00:00+00:00,1.886126,2.5036402,100564.84,281.68347,0.7139988
2015-02-27 13:00:00+00:00,1.7959874,2.375634,100539.18,282.0601,0.7139712
2015-02-27 14:00:00+00:00,1.762248,2.4011724,100544.72,282.08572,0.71396196
2015-02-27 15:00:00+00:00,0.98346514,2.2405438,100565.914,281.72363,0.7139758
2015-02-27 16:00:00+00:00,1.5776485,1.9857395,100609.055,279.37317,0.7139758
2015-02-27 17:00:00+00:00,1.6545625,1.9899443,100672.97,277.14874,0.7139758
2015-02-27 18:00:00+00:00,1.8110313,3.265945,100741.03,276.17947,0.71398497
2015-02-27 19:00:00+00:00,2.5970564,5.423995,100815.914,274.28735,0.71399647
2015-02-27 20:00:00+00:00,2.6075175,6.0904803,100857.56,274.5352,0.71395737
2015-02-27 21:00:00+00:00,2.4977157,5.719071,100914.875,274.76852,0.7138746
2015-02-27 22:00:00+00:00,3.1037323,6.1719394,100967.17,275.5183,0.713916
2015-02-27 23:00:00+00:00,2.9839406,5.8772798,100994.87,275.7419,0.71373886
2015-02-28 00:00:00+00:00,3.1568067,5.946609,101024.27,275.89423,0.71373886
2015-02-28 01:00:00+00:00,3.512382,6.3593407,101038.12,276.14694,0.7139597
2015-02-28 02:00:00+00:00,3.7133484,6.616998,101044.94,276.2667,0.7141368
2015-02-28 03:00:00+00:00,3.728702,6.6177015,101076.68,276.2328,0.7142012
2015-02-28 04:00:00+00:00,3.7257726,6.61647,101117.16,276.12964,0.7142242
2015-02-28 05:00:00+00:00,3.879703,6.957312,101166.26,275.7634,0.7142541
2015-02-28 06:00:00+00:00,3.8743985,6.8390393,101235.71,275.3134,0.714284
2015-02-28 07:00:00+00:00,3.487413,6.1925316,101298.77,274.90628,0.7142771
2015-02-28 08:00:00+00:00,3.8276792,5.443719,101321.25,275.4276,0.7143208
2015-02-28 09:00:00+00:00,3.1723156,4.486277,101355.016,276.85587,0.7143346
2015-02-28 10:00:00+00:00,3.239809,4.510228,101335.09,277.81958,0.7142035
2015-02-28 11:00:00+00:00,3.3533285,4.5842657,101343.195,277.9823,0.7141299
2015-02-28 12:00:00+00:00,3.2699506,4.4510865,101293.66,278.3326,0.7140609
2015-02-28 13:00:00+00:00,3.15526,4.3173795,101241.15,278.83524,0.7140103
2015-02-28 14:00:00+00:00,3.1570108,4.38807,101222.29,279.09555,0.71398497
2015-02-28 15:00:00+00:00,2.9342701,4.3328376,101205.03,279.0997,0.7139689
2015-02-28 16:00:00+00:00,1.5044701,3.4364932,101149.33,278.74246,0.71397346
2015-02-28 17:00:00+00:00,1.7680596,3.1955147,101130.05,276.39685,0.7139666
2015-02-28 18:00:00+00:00,2.1056015,4.436057,101102.13,275.47192,0.71396196
2015-02-28 19:00:00+00:00,2.849143,6.2823896,101045.47,274.52966,0.7139666
2015-02-28 20:00:00+00:00,3.0946598,7.081505,100976.445,273.68295,0.7139689
2015-02-28 21:00:00+00:00,3.249794,7.40792,100949.7,273.37,0.7139689
2015-02-28 22:00:00+00:00,3.687075,7.915958,100886.33,273.4323,0.7142081
2015-02-28 23:00:00+00:00,3.7012308,7.879656,100796.1,273.43094,0.7142081
2015-03-01 00:00:00+00:00,3.8873868,8.099497,100678.08,273.30908,0.7142127
2015-03-01 01:00:00+00:00,4.110501,8.427741,100592.01,273.334,0.7142173
2015-03-01 02:00:00+00:00,4.582095,9.019946,100470.05,273.47592,0.7142288
2015-03-01 03:00:00+00:00,5.1212454,9.578996,100346.484,273.88718,0.7142426
2015-03-01 04:00:00+00:00,5.492311,9.957979,100235.805,274.39536,0.7142518
2015-03-01 05:00:00+00:00,5.724329,10.252747,100142.92,274.71936,0.7142564
2015-03-01 06:00:00+00:00,5.855127,10.315494,100049.29,275.1147,0.7142564
2015-03-01 07:00:00+00:00,5.998666,10.290463,99973.766,275.6803,0.7142104
2015-03-01 08:00:00+00:00,6.026402,10.011376,99893.13,276.13794,0.71389985
2015-03-01 09:00:00+00:00,5.985332,9.823374,99806.42,276.26602,0.7137412
2015-03-01 10:00:00+00:00,5.882556,9.314441,99745.7,276.30548,0.71494186
2015-03-01 11:00:00+00:00,6.014262,9.800101,99725.89,276.56372,0.715441
2015-03-01 12:00:00+00:00,5.609464,9.295198,99641.0,277.56204,0.71548927
2015-03-01 13:00:00+00:00,4.867463,8.693813,99584.97,278.8498,0.715717
2015-03-01 14:00:00+00:00,5.14976,8.916649,99524.78,279.92358,0.715763
2015-03-01 15:00:00+00:00,5.4790554,9.139491,99534.8,280.62628,0.7156779
2015-03-01 16:00:00+00:00,5.2936106,9.288759,99517.75,280.4726,0.7155422
2015-03-01 17:00:00+00:00,5.247454,9.446497,99543.85,280.07935,0.7154456
2015-03-01 18:00:00+00:00,4.9548435,9.102019,99556.1,279.63556,0.7153858
2015-03-01 19:00:00+00:00,4.4746137,8.504653,99580.7,279.3455,0.71532136
2015-03-01 20:00:00+00:00,4.1823015,8.23624,99616.39,278.97925,0.7155606
2015-03-01 21:00:00+00:00,3.6109447,7.605936,99593.7,277.848,0.7156043
2015-03-01 22:00:00+00:00,3.1160014,6.697947,99543.64,277.20135,0.71598154
2015-03-01 23:00:00+00:00,3.54146,7.555259,99491.445,276.6267,0.71608734
2015-03-02 00:00:00+00:00,3.6917312,7.959464,99463.43,277.04074,0.7161908
2015-03-02 01:00:00+00:00,3.0652914,7.069737,99351.05,277.19165,0.7162575
2015-03-02 02:00:00+00:00,3.229864,7.0074105,99187.65,277.2692,0.71627367
2015-03-02 03:00:00+00:00,4.0034676,8.206158,99077.29,277.10858,0.71620923
2015-03-02 04:00:00+00:00,4.436411,8.664818,98952.766,277.35367,0.715648
2015-03-02 05:00:00+00:00,5.0583944,9.266594,98903.984,277.99475,0.7155399
2015-03-02 06:00:00+00:00,6.2769933,10.700935,98878.734,278.70163,0.7156066
2015-03-02 07:00:00+00:00,7.2136855,11.929639,98963.31,278.58185,0.7158435
2015-03-02 08:00:00+00:00,7.3589964,11.835579,99068.766,278.4683,0.71548927
2015-03-02 09:00:00+00:00,8.007646,12.150126,99154.195,278.8013,0.71509594
2015-03-02 10:00:00+00:00,6.0559454,8.959341,99203.836,279.44034,0.71474636
2015-03-02 11:00:00+00:00,6.927849,10.218161,99291.4,279.65497,0.7144634
2015-03-02 12:00:00+00:00,7.2548575,10.6102085,99361.7,279.8294,0.7142771
2015-03-02 13:00:00+00:00,7.2347636,10.642932,99420.5,279.7415,0.7143668
2015-03-02 14:00:00+00:00,7.421452,11.12847,99489.2,280.10565,0.7144197
2015-03-02 15:00:00+00:00,6.840842,10.695212,99547.79,280.1202,0.71512127
2015-03-02 16:00:00+00:00,6.210257,10.231101,99619.266,279.42163,0.7146083
2015-03-02 17:00:00+00:00,5.673628,9.730246,99696.7,278.29175,0.7143737
2015-03-02 18:00:00+00:00,5.274963,9.384581,99784.375,277.43536,0.714261
2015-03-02 19:00:00+00:00,4.6390653,8.619839,99817.39,277.3419,0.7141828
2015-03-02 20:00:00+00:00,4.206703,8.174304,99840.94,276.52286,0.7141368
2015-03-02 21:00:00+00:00,4.6469016,8.658022,99891.64,276.17392,0.7140793
2015-03-02 22:00:00+00:00,5.197438,9.010258,99988.89,275.95032,0.71346056
2015-03-02 23:00:00+00:00,6.234009,10.373964,100087.63,275.52383,0.71353644
2015-03-03 00:00:00+00:00,6.569556,10.816244,100202.15,275.46014,0.71400106
2015-03-03 01:00:00+00:00,6.5015044,10.676404,100274.48,275.29053,0.7141322
2015-03-03 02:00:00+00:00,6.6777925,11.012318,100319.21,275.5439,0.7141345
2015-03-03 03:00:00+00:00,7.3227367,12.078152,100383.98,275.43246,0.71475786
2015-03-03 04:00:00+00:00,7.828587,12.90637,100468.234,275.51068,0.7160781
2015-03-03 05:00:00+00:00,7.76114,12.870894,100548.66,275.72116,0.71624833
2015-03-03 06:00:00+00:00,7.148495,11.937534,100648.04,275.5903,0.7159884
2015-03-03 07:00:00+00:00,6.5577507,10.951062,100743.055,275.717,0.7157147
2015-03-03 08:00:00+00:00,5.393823,9.119729,100848.83,276.70703,0.7152386
2015-03-03 09:00:00+00:00,6.2776833,9.355337,100902.414,277.85837,0.71475786
2015-03-03 10:00:00+00:00,6.7402086,9.752682,100958.336,278.77155,0.7142495
2015-03-03 11:00:00+00:00,6.6077685,9.492822,100975.805,279.21463,0.7139482
2015-03-03 12:00:00+00:00,6.107351,8.786704,100964.195,279.78235,0.7141644
2015-03-03 13:00:00+00:00,6.187768,8.980465,100942.57,280.12503,0.7141552
2015-03-03 14:00:00+00:00,5.9080715,8.650804,100934.48,280.4463,0.7141782
2015-03-03 15:00:00+00:00,4.9213734,7.6214437,100877.484,280.5439,0.7140563
2015-03-03 16:00:00+00:00,3.8360724,6.661127,100830.41,280.0032,0.7139988
2015-03-03 17:00:00+00:00,3.956111,7.2238846,100821.77,279.69443,0.7139367
2015-03-03 18:00:00+00:00,3.9929528,7.430226,100739.12,279.42096,0.7137297
2015-03-03 19:00:00+00:00,4.5707865,8.515729,100678.61,278.9924,0.714652
2015-03-03 20:00:00+00:00,5.044777,9.080965,100648.25,278.31946,0.71541566
2015-03-03 21:00:00+00:00,5.2288713,9.247797,100643.56,277.92343,0.71544325
2015-03-03 22:00:00+00:00,5.315109,9.091509,100622.8,277.59943,0.7154525
2015-03-03 23:00:00+00:00,5.7473764,9.653536,100680.63,277.06564,0.71552837
2015-03-04 00:00:00+00:00,5.8226285,10.0204935,100751.26,276.4024,0.7156365
2015-03-04 01:00:00+00:00,5.4987674,9.635695,100778.53,275.93094,0.715602
2015-03-04 02:00:00+00:00,5.3702087,9.388022,100848.83,275.58823,0.7155813
2015-03-04 03:00:00+00:00,5.034237,8.870876,100899.43,275.34036,0.7155376
2015-03-04 04:00:00+00:00,4.980492,8.897686,100956.52,275.1029,0.7155031
2015-03-04 05:00:00+00:00,4.8596563,8.808204,101025.98,274.88898,0.7154801
2015-03-04 06:00:00+00:00,4.8581195,8.760433,101083.39,274.72003,0.7154571
2015-03-04 07:00:00+00:00,5.0046034,8.534143,101170.52,274.91528,0.7153559
2015-03-04 08:00:00+00:00,5.1081676,7.8429885,101235.18,276.08325,0.71510977
2015-03-04 09:00:00+00:00,5.7637973,8.4332285,101278.21,277.3315,0.71473944
2015-03-04 10:00:00+00:00,4.9474277,6.972811,101309.96,278.676,0.7144634
2015-03-04 11:00:00+00:00,5.532985,7.787189,101357.68,278.75702,0.7142426
2015-03-04 12:00:00+00:00,5.6169515,8.002769,101401.88,278.87192,0.714284
2015-03-04 13:00:00+00:00,5.868648,8.594547,101406.25,278.84494,0.7143806
2015-03-04 14:00:00+00:00,5.955506,8.853975,101416.16,279.03738,0.714353
2015-03-04 15:00:00+00:00,4.98787,8.183259,101422.55,277.94492,0.71474636
2015-03-04 16:00:00+00:00,5.50367,9.26441,101437.04,277.9816,0.71479464
2015-03-04 17:00:00+00:00,5.061271,8.954528,101491.36,277.51843,0.71474403
2015-03-04 18:00:00+00:00,4.6005235,8.326149,101517.78,276.9279,0.7147325
2015-03-04 19:00:00+00:00,4.4585223,8.245646,101548.56,276.35324,0.714698
2015-03-04 20:00:00+00:00,4.4185596,8.159817,101561.77,276.36847,0.7146704
2015-03-04 21:00:00+00:00,4.4593363,8.196945,101578.07,276.19125,0.71479005
2015-03-04 22:00:00+00:00,3.7272055,7.2468104,101631.97,276.17255,0.7141736
2015-03-04 23:00:00+00:00,3.6520538,7.1310134,101666.484,276.06317,0.7141713
2015-03-05 00:00:00+00:00,3.564355,6.947653,101722.086,275.92816,0.714192
2015-03-05 01:00:00+00:00,3.578997,6.7179527,101813.695,275.96347,0.7142081
2015-03-05 02:00:00+00:00,3.3977287,6.2959704,101875.05,276.03894,0.714123
2015-03-05 03:00:00+00:00,3.6982124,6.6261096,101956.11,276.21756,0.7138769
2015-03-05 04:00:00+00:00,4.0416446,7.099664,102064.336,276.34494,0.7140977
2015-03-05 05:00:00+00:00,4.496037,7.56374,102174.16,276.47925,0.7142081
2015-03-05 06:00:00+00:00,4.5907087,7.624293,102275.78,276.66342,0.7142219
2015-03-05 07:00:00+00:00,4.384346,7.2170033,102394.125,276.39685,0.7142058
2015-03-05 08:00:00+00:00,4.5572653,6.755082,102473.8,276.32486,0.7141851
2015-03-05 09:00:00+00:00,5.1173983,7.2518973,102518.01,276.51385,0.7141828
2015-03-05 10:00:00+00:00,4.629035,6.4102035,102544.1,277.48175,0.7141299
2015-03-05 11:00:00+00:00,4.95505,6.9729724,102559.76,278.11246,0.7140793
2015-03-05 12:00:00+00:00,5.3088646,7.5653462,102575.2,278.62338,0.7140494
2015-03-05 13:00:00+00:00,5.06402,7.249198,102579.79,279.0007,0.7144588
2015-03-05 14:00:00+00:00,4.901336,7.0957317,102560.61,279.17102,0.7143231
2015-03-05 15:00:00+00:00,4.581297,6.992726,102563.914,279.25964,0.71509826
2015-03-05 16:00:00+00:00,3.6548953,6.4014244,102595.66,278.53546,0.71483606
2015-03-05 17:00:00+00:00,3.1674516,6.255598,102632.94,278.06467,0.71472335
2015-03-05 18:00:00+00:00,2.9356053,6.100484,102697.17,277.52606,0.71463364
2015-03-05 19:00:00+00:00,2.5605164,5.851429,102745.96,276.87042,0.7145738
2015-03-05 20:00:00+00:00,2.225932,5.4593825,102743.08,275.99048,0.7145876
2015-03-05 21:00:00+00:00,2.044833,5.152638,102746.49,275.12158,0.7146129
2015-03-05 22:00:00+00:00,2.070127,5.1630917,102756.72,275.27115,0.71474403
2015-03-05 23:00:00+00:00,2.2345438,5.5817556,102777.27,274.5705,0.71479464
2015-03-06 00:00:00+00:00,2.3140295,5.1410832,102785.8,274.47705,0.71483374
2015-03-06 01:00:00+00:00,2.2948487,4.640793,102782.71,273.94327,0.7148429
2015-03-06 02:00:00+00:00,2.1751184,4.6668596,102754.055,273.45795,0.71486133
2015-03-06 03:00:00+00:00,2.145196,5.174749,102741.484,274.11356,0.71489817
2015-03-06 04:00:00+00:00,2.3988497,5.421169,102731.58,274.86612,0.71493727
2015-03-06 05:00:00+00:00,2.5068884,5.3841596,102745.74,275.36737,0.71497405
2015-03-06 06:00:00+00:00,2.6595273,5.4896317,102713.47,275.77585,0.71499014
2015-03-06 07:00:00+00:00,2.9519136,5.768186,102733.17,276.35947,0.71499014
2015-03-06 08:00:00+00:00,3.0120394,4.9194837,102756.72,277.02618,0.71493727
2015-03-06 09:00:00+00:00,3.3372064,4.8705287,102751.82,278.17545,0.71487284
2015-03-06 10:00:00+00:00,3.6984956,5.218377,102751.6,278.67047,0.7145071
2015-03-06 11:00:00+00:00,3.9486942,5.6873183,102734.77,279.47565,0.7143392
2015-03-06 12:00:00+00:00,3.883999,5.543677,102716.984,279.65564,0.7142081
2015-03-06 13:00:00+00:00,4.068654,5.848984,102666.49,280.4442,0.7141644
2015-03-06 14:00:00+00:00,4.0804505,6.1462493,102628.57,280.80768,0.7140471
2015-03-06 15:00:00+00:00,3.5097744,5.4236283,102612.914,280.92606,0.714008
2015-03-06 16:00:00+00:00,2.944648,5.402352,102610.25,280.5799,0.7139942
2015-03-06 17:00:00+00:00,2.54428,5.381045,102641.46,280.17212,0.71400106
2015-03-06 18:00:00+00:00,2.7008808,5.556541,102695.57,279.76987,0.714008
2015-03-06 19:00:00+00:00,3.0100076,6.050376,102732.96,279.49573,0.714054
2015-03-06 20:00:00+00:00,2.9875152,6.084264,102717.945,279.50955,0.7140954
2015-03-06 21:00:00+00:00,2.882136,5.9881215,102695.26,279.45142,0.7140862
2015-03-06 22:00:00+00:00,2.5004737,5.929182,102715.92,278.07507,0.7142403
2015-03-06 23:00:00+00:00,2.709742,6.1817703,102721.67,277.6278,0.7142357
2015-03-07 00:00:00+00:00,2.799168,6.3745074,102740.74,277.36542,0.7142311
2015-03-07 01:00:00+00:00,2.4857237,5.8691564,102732.11,277.2311,0.7142219
2015-03-07 02:00:00+00:00,2.4800122,5.7773466,102704.84,276.8261,0.7142127
2015-03-07 03:00:00+00:00,2.653295,5.984432,102657.336,276.5111,0.7142219
2015-03-07 04:00:00+00:00,2.8002381,6.2035546,102623.56,276.43356,0.714238
2015-03-07 05:00:00+00:00,3.104238,6.6956697,102580.53,276.27917,0.7142633
2015-03-07 06:00:00+00:00,3.358306,7.150406,102526.95,275.8326,0.7142932
2015-03-07 07:00:00+00:00,3.7420213,7.161976,102562.74,276.59763,0.7142817
2015-03-07 08:00:00+00:00,3.794612,6.784919,102579.79,278.44754,0.7142472
2015-03-07 09:00:00+00:00,4.290633,6.376205,102543.67,280.1742,0.714192
2015-03-07 10:00:00+00:00,4.5921907,6.4980106,102518.32,281.5353,0.71402407
2015-03-07 11:00:00+00:00,4.8087134,6.752237,102513.1,282.6541,0.71399647
2015-03-07 12:00:00+00:00,4.8824773,6.8752546,102459.84,283.65244,0.7139896
2015-03-07 13:00:00+00:00,4.71556,6.6577415,102392.414,284.31778,0.7139804
2015-03-07 14:00:00+00:00,4.6004777,6.625393,102340.65,284.82803,0.71397346
2015-03-07 15:00:00+00:00,4.163523,6.593715,102284.73,284.79065,0.71395737
2015-03-07 16:00:00+00:00,3.979431,7.356858,102230.08,284.15576,0.71395737
2015-03-07 17:00:00+00:00,3.9426706,7.880552,102230.08,283.54514,0.7139551
2015-03-07 18:00:00+00:00,4.011628,8.137706,102239.77,282.64096,0.71395737
2015-03-07 19:00:00+00:00,4.19932,8.387453,102214.1,282.10303,0.7139597
2015-03-07 20:00:00+00:00,4.2713733,8.62489,102162.76,281.89532,0.7139597
2015-03-07 21:00:00+00:00,4.1778307,8.583389,102126.65,281.7977,0.7139551
2015-03-07 22:00:00+00:00,4.00641,8.277563,102071.26,281.41278,0.71395046
2015-03-07 23:00:00+00:00,3.6823654,7.7743626,102095.55,280.762,0.71394587
2015-03-08 00:00:00+00:00,3.6830723,7.7677402,102085.96,280.2386,0.71394587
2015-03-08 01:00:00+00:00,3.682536,7.7275453,102079.35,279.95612,0.71394587
2015-03-08 02:00:00+00:00,3.6657562,7.6182647,102025.984,279.61826,0.7139436
2015-03-08 03:00:00+00:00,3.7436411,7.5301037,102006.6,279.3261,0.71394587
2015-03-08 04:00:00+00:00,3.7877293,7.528743,101981.04,279.12534,0.71394587
2015-03-08 05:00:00+00:00,3.6772013,7.451983,101962.29,278.55414,0.7139436
2015-03-08 06:00:00+00:00,3.6482525,7.6338344,101948.98,278.19138,0.71394587
2015-03-08 07:00:00+00:00,3.826014,7.417311,101958.984,278.87402,0.7139436
2015-03-08 08:00:00+00:00,3.6555479,6.667917,101959.945,280.83536,0.7139436
2015-03-08 09:00:00+00:00,3.5687048,5.2355895,101943.33,282.85074,0.71394587
2015-03-08 10:00:00+00:00,3.0606322,4.234011,101947.91,285.2344,0.713939
2015-03-08 11:00:00+00:00,3.321335,4.5692844,101914.88,287.031,0.7139436
2015-03-08 12:00:00+00:00,3.293382,4.5224795,101886.555,288.19897,0.71394587
2015-03-08 13:00:00+00:00,3.4237328,4.7557774,101801.98,288.98822,0.71394587
2015-03-08 14:00:00+00:00,3.6649806,5.28441,101741.05,289.38562,0.7139482
2015-03-08 15:00:00+00:00,3.2864337,5.677039,101698.65,289.1765,0.7139436
2015-03-08 16:00:00+00:00,3.298,6.646191,101633.03,288.21902,0.7139482
2015-03-08 17:00:00+00:00,3.3372962,7.423631,101608.96,286.66547,0.7139482
